Tanggal,Location,Volume_Ton,RR,Rain_Lag_1,Rain_Lag_2,Is_Holiday,Ada_Event,Crowd_Scale,Hari_Ke,Is_Weekend,Hari_Dalam_Minggu,Bulan
2026-03-11,GBK,87.7594090909091,0.0,8.3,0.0,0,0,0.0,70,0,2,3
2026-03-11,Pasar Senen,51.10695000000001,0.0,8.3,0.0,0,0,0.0,70,0,2,3
2026-03-11,Gang Sempit Tambora,8.77594090909091,0.0,8.3,0.0,0,0,0.0,70,0,2,3
2026-03-12,JIS,121.41272727272727,0.0,0.0,8.3,0,0,0.0,71,0,3,3
2026-03-12,GBK,86.00068181818182,0.0,0.0,8.3,0,0,0.0,71,0,3,3
2026-03-12,Pasar Senen,50.082750000000004,0.0,0.0,8.3,0,0,0.0,71,0,3,3
2026-03-12,Gang Sempit Tambora,8.600068181818182,0.0,0.0,8.3,0,0,0.0,71,0,3,3
2026-03-13,JIS,123.98618181818182,0.0,0.0,0.0,0,0,0.0,72,0,4,3
2026-03-13,GBK,87.82354545454545,0.0,0.0,0.0,0,0,0.0,72,0,4,3
2026-03-13,Pasar Senen,51.1443,0.0,0.0,0.0,0,0,0.0,72,0,4,3
2026-03-13,Gang Sempit Tambora,8.782354545454545,0.0,0.0,0.0,0,0,0.0,72,0,4,3
2026-03-14,JIS,146.48760000000001,6.0,0.0,0.0,0,0,0.0,73,1,5,3
2026-03-14,GBK,113.64415000000001,6.0,0.0,0.0,0,0,0.0,73,1,5,3
2026-03-14,Pasar Senen,52.31700000000001,6.0,0.0,0.0,0,0,0.0,73,1,5,3
2026-03-14,Gang Sempit Tambora,9.882100000000001,6.0,0.0,0.0,0,0,0.0,73,1,5,3
2026-03-15,JIS,99.50924454545455,0.0,6.0,0.0,1,0,0.0,74,1,6,3
2026-03-15,GBK,77.19864011363636,0.0,6.0,0.0,1,0,0.0,74,1,6,3
2026-03-15,Pasar Senen,35.539015909090914,0.0,6.0,0.0,1,0,0.0,74,1,6,3
2026-03-15,Gang Sempit Tambora,6.712925227272728,0.0,6.0,0.0,1,0,0.0,74,1,6,3
2026-03-16,JIS,83.66705454545455,14.5,0.0,6.0,1,0,0.0,75,0,0,3
2026-03-16,GBK,59.26416363636364,14.5,0.0,6.0,1,0,0.0,75,0,0,3
2026-03-16,Pasar Senen,34.512660000000004,14.5,0.0,6.0,1,0,0.0,75,0,0,3
2026-03-16,Gang Sempit Tambora,5.926416363636364,14.5,0.0,6.0,1,0,0.0,75,0,0,3
2026-03-17,JIS,83.67981818181819,16.9,14.5,0.0,1,0,0.0,76,0,1,3
2026-03-17,GBK,59.273204545454554,16.9,14.5,0.0,1,0,0.0,76,0,1,3
2026-03-17,Pasar Senen,34.517925000000005,16.9,14.5,0.0,1,0,0.0,76,0,1,3
2026-03-17,Gang Sempit Tambora,5.927320454545456,16.9,14.5,0.0,1,0,0.0,76,0,1,3
2026-03-18,JIS,134.0305090909091,9.8,16.9,14.5,1,1,2.7,77,0,2,3
2026-03-18,GBK,98.65077727272728,9.8,16.9,14.5,1,1,2.7,77,0,2,3
2026-03-18,Pasar Senen,38.58133500000001,9.8,16.9,14.5,1,0,0.0,77,0,2,3
2026-03-18,Gang Sempit Tambora,6.625077727272728,9.8,16.9,14.5,1,0,0.0,77,0,2,3
2026-03-19,JIS,162.06512727272727,14.3,9.8,16.9,1,1,4.0,78,0,3,3
2026-03-19,GBK,120.29613181818182,14.3,9.8,16.9,1,1,4.0,78,0,3,3
2026-03-19,Pasar Senen,42.101865000000004,14.3,9.8,16.9,1,0,0.0,78,0,3,3
2026-03-19,Gang Sempit Tambora,7.229613181818182,14.3,9.8,16.9,1,0,0.0,78,0,3,3
2026-03-20,JIS,161.8662,9.3,14.3,9.8,1,1,2.3,79,0,4,3
2026-03-20,GBK,117.817725,9.3,14.3,9.8,1,1,2.3,79,0,4,3
2026-03-20,Pasar Senen,52.53855750000001,9.3,14.3,9.8,1,0,0.0,79,0,4,3
2026-03-20,Gang Sempit Tambora,9.0217725,9.3,14.3,9.8,1,0,0.0,79,0,4,3
2026-03-21,JIS,204.34926272727273,0.0,9.3,14.3,1,1,4.1,80,1,5,3
2026-03-21,GBK,165.0159855681818,0.0,9.3,14.3,1,1,4.1,80,1,5,3
2026-03-21,Pasar Senen,49.91937954545455,0.0,9.3,14.3,1,0,0.0,80,1,5,3
2026-03-21,Gang Sempit Tambora,9.429216136363637,0.0,9.3,14.3,1,0,0.0,80,1,5,3
2026-03-22,JIS,237.11928545454546,1.5,0.0,9.3,1,1,5.0,81,1,6,3
2026-03-22,GBK,191.8618861363636,1.5,0.0,9.3,1,1,5.0,81,1,6,3
2026-03-22,Pasar Senen,56.56045909090909,1.5,0.0,9.3,1,0,0.0,81,1,6,3
2026-03-22,Gang Sempit Tambora,10.683642272727273,1.5,0.0,9.3,1,0,0.0,81,1,6,3
2026-03-23,JIS,173.62712727272725,18.4,1.5,0.0,1,1,4.1,82,0,0,3
2026-03-23,GBK,128.6233818181818,18.4,1.5,0.0,1,1,4.1,82,0,0,3
2026-03-23,Pasar Senen,46.25244,18.4,1.5,0.0,1,0,0.0,82,0,0,3
2026-03-23,Gang Sempit Tambora,7.942338181818182,18.4,1.5,0.0,1,0,0.0,82,0,0,3
2026-03-24,JIS,129.40401818181817,0.0,18.4,1.5,1,1,2.3,83,0,1,3
2026-03-24,GBK,94.82367954545454,0.0,18.4,1.5,1,1,2.3,83,0,1,3
2026-03-24,Pasar Senen,39.14790750000001,0.0,18.4,1.5,1,0,0.0,83,0,1,3
2026-03-24,Gang Sempit Tambora,6.722367954545455,0.0,18.4,1.5,1,0,0.0,83,0,1,3
2026-03-25,JIS,89.25256363636363,16.8,0.0,18.4,1,0,0.0,84,0,2,3
2026-03-25,GBK,63.22056590909091,16.8,0.0,18.4,1,0,0.0,84,0,2,3
2026-03-25,Pasar Senen,36.816682500000006,16.8,0.0,18.4,1,0,0.0,84,0,2,3
2026-03-25,Gang Sempit Tambora,6.322056590909091,16.8,0.0,18.4,1,0,0.0,84,0,2,3
2026-03-26,JIS,88.89163636363638,17.6,16.8,0.0,1,0,0.0,85,0,3,3
2026-03-26,GBK,62.9649090909091,17.6,16.8,0.0,1,0,0.0,85,0,3,3
2026-03-26,Pasar Senen,36.66780000000001,17.6,16.8,0.0,1,0,0.0,85,0,3,3
2026-03-26,Gang Sempit Tambora,6.2964909090909105,17.6,16.8,0.0,1,0,0.0,85,0,3,3
2026-03-27,JIS,140.6770909090909,17.9,17.6,16.8,0,0,0.0,86,0,4,3
2026-03-27,GBK,99.64627272727273,17.9,17.6,16.8,0,0,0.0,86,0,4,3
2026-03-27,Pasar Senen,58.02930000000001,17.9,17.6,16.8,0,0,0.0,86,0,4,3
2026-03-27,Gang Sempit Tambora,9.964627272727274,17.9,17.6,16.8,0,0,0.0,86,0,4,3
2026-03-28,JIS,149.85981818181818,0.0,17.9,17.6,0,0,0.0,87,1,5,3
2026-03-28,GBK,116.26029545454546,0.0,17.9,17.6,0,0,0.0,87,1,5,3
2026-03-28,Pasar Senen,53.52136363636364,0.0,17.9,17.6,0,0,0.0,87,1,5,3
2026-03-28,Gang Sempit Tambora,10.10959090909091,0.0,17.9,17.6,0,0,0.0,87,1,5,3
2026-03-29,JIS,151.74523636363637,13.7,0.0,17.9,0,0,0.0,88,1,6,3
2026-03-29,GBK,117.7229909090909,13.7,0.0,17.9,0,0,0.0,88,1,6,3
2026-03-29,Pasar Senen,54.19472727272727,13.7,0.0,17.9,0,0,0.0,88,1,6,3
2026-03-29,Gang Sempit Tambora,10.236781818181818,13.7,0.0,17.9,0,0,0.0,88,1,6,3
2026-03-30,JIS,127.08654545454546,11.7,13.7,0.0,0,0,0.0,89,0,0,3
2026-03-30,GBK,90.01963636363637,11.7,13.7,0.0,0,0,0.0,89,0,0,3
2026-03-30,Pasar Senen,52.42320000000001,11.7,13.7,0.0,0,0,0.0,89,0,0,3
2026-03-30,Gang Sempit Tambora,9.001963636363637,11.7,13.7,0.0,0,0,0.0,89,0,0,3
2026-03-31,JIS,118.67127272727272,0.0,11.7,13.7,0,0,0.0,90,0,1,3
2026-03-31,GBK,84.05881818181818,0.0,11.7,13.7,0,0,0.0,90,0,1,3
2026-03-31,Pasar Senen,48.9519,0.0,11.7,13.7,0,0,0.0,90,0,1,3
2026-03-31,Gang Sempit Tambora,8.405881818181818,0.0,11.7,13.7,0,0,0.0,90,0,1,3
2026-04-01,JIS,127.12036363636363,0.0,0.0,11.7,0,0,0.0,91,0,2,4
2026-04-01,GBK,90.04359090909091,0.0,0.0,11.7,0,0,0.0,91,0,2,4
2026-04-01,Pasar Senen,52.43715000000001,0.0,0.0,11.7,0,0,0.0,91,0,2,4
2026-04-01,Gang Sempit Tambora,9.004359090909093,0.0,0.0,11.7,0,0,0.0,91,0,2,4
2026-04-02,JIS,125.04109090909091,27.3,0.0,0.0,0,0,0.0,92,0,3,4
2026-04-02,GBK,88.57077272727273,27.3,0.0,0.0,0,0,0.0,92,0,3,4
2026-04-02,Pasar Senen,51.57945000000001,27.3,0.0,0.0,0,0,0.0,92,0,3,4
2026-04-02,Gang Sempit Tambora,6.6428079545454555,27.3,0.0,0.0,0,0,0.0,92,0,3,4
2026-04-03,JIS,129.096,0.0,27.3,0.0,1,0,0.0,93,0,4,4
2026-04-03,GBK,91.443,0.0,27.3,0.0,1,0,0.0,93,0,4,4
2026-04-03,Pasar Senen,53.252100000000006,0.0,27.3,0.0,1,0,0.0,93,0,4,4
2026-04-03,Gang Sempit Tambora,9.144300000000001,0.0,27.3,0.0,1,0,0.0,93,0,4,4
2026-04-04,JIS,147.83121818181817,9.7,0.0,27.3,0,0,0.0,94,1,5,4
2026-04-04,GBK,114.68652045454543,9.7,0.0,27.3,0,0,0.0,94,1,5,4
2026-04-04,Pasar Senen,52.79686363636363,9.7,0.0,27.3,0,0,0.0,94,1,5,4
2026-04-04,Gang Sempit Tambora,9.97274090909091,9.7,0.0,27.3,0,0,0.0,94,1,5,4
2026-04-05,JIS,146.29172727272726,0.0,9.7,0.0,0,0,0.0,95,1,6,4
2026-04-05,GBK,113.49219318181817,0.0,9.7,0.0,0,0,0.0,95,1,6,4
2026-04-05,Pasar Senen,52.24704545454545,0.0,9.7,0.0,0,0,0.0,95,1,6,4
2026-04-05,Gang Sempit Tambora,9.868886363636364,0.0,9.7,0.0,0,0,0.0,95,1,6,4
2026-04-06,JIS,131.73163636363637,0.0,0.0,9.7,0,0,0.0,96,0,0,4
2026-04-06,GBK,93.3099090909091,0.0,0.0,9.7,0,0,0.0,96,0,0,4
2026-04-06,Pasar Senen,54.339300000000016,0.0,0.0,9.7,0,0,0.0,96,0,0,4
2026-04-06,Gang Sempit Tambora,9.330990909090911,0.0,0.0,9.7,0,0,0.0,96,0,0,4
2026-04-07,JIS,133.27963636363637,24.4,0.0,0.0,0,0,0.0,97,0,1,4
2026-04-07,GBK,94.4064090909091,24.4,0.0,0.0,0,0,0.0,97,0,1,4
2026-04-07,Pasar Senen,54.97785000000001,24.4,0.0,0.0,0,0,0.0,97,0,1,4
2026-04-07,Gang Sempit Tambora,7.080480681818184,24.4,0.0,0.0,0,0,0.0,97,0,1,4
2026-04-08,JIS,134.8701818181818,12.3,24.4,0.0,0,0,0.0,98,0,2,4
2026-04-08,GBK,95.53304545454546,12.3,24.4,0.0,0,0,0.0,98,0,2,4
2026-04-08,Pasar Senen,55.633950000000006,12.3,24.4,0.0,0,0,0.0,98,0,2,4
2026-04-08,Gang Sempit Tambora,9.553304545454546,12.3,24.4,0.0,0,0,0.0,98,0,2,4
2026-04-09,JIS,177.90436363636366,0.0,12.3,24.4,0,1,1.4,99,0,3,4
2026-04-09,GBK,127.94059090909091,0.0,12.3,24.4,0,1,1.4,99,0,3,4
2026-04-09,Pasar Senen,64.72305000000001,0.0,12.3,24.4,0,0,0.0,99,0,3,4
2026-04-09,Gang Sempit Tambora,11.114059090909093,0.0,12.3,24.4,0,0,0.0,99,0,3,4
2026-04-10,JIS,201.6818181818182,14.8,0.0,12.3,0,1,2.0,100,0,4,4
2026-04-10,GBK,145.60795454545456,14.8,0.0,12.3,0,1,2.0,100,0,4,4
2026-04-10,Pasar Senen,70.81875000000002,14.8,0.0,12.3,0,0,0.0,100,0,4,4
2026-04-10,Gang Sempit Tambora,12.160795454545456,14.8,0.0,12.3,0,0,0.0,100,0,4,4
2026-04-11,JIS,194.95178181818181,9.0,14.8,0.0,0,1,1.4,101,1,5,4
2026-04-11,GBK,153.4561045454545,9.0,14.8,0.0,0,1,1.4,101,1,5,4
2026-04-11,Pasar Senen,61.75063636363636,9.0,14.8,0.0,0,0,0.0,101,1,5,4
2026-04-11,Gang Sempit Tambora,11.664009090909092,9.0,14.8,0.0,0,0,0.0,101,1,5,4
2026-04-12,JIS,146.90569090909094,0.0,9.0,14.8,0,0,0.0,102,1,6,4
2026-04-12,GBK,113.96850227272726,0.0,9.0,14.8,0,0,0.0,102,1,6,4
2026-04-12,Pasar Senen,52.46631818181818,0.0,9.0,14.8,0,0,0.0,102,1,6,4
2026-04-12,Gang Sempit Tambora,9.910304545454546,0.0,9.0,14.8,0,0,0.0,102,1,6,4
2026-04-13,JIS,132.79745454545454,11.8,0.0,9.0,0,0,0.0,103,0,0,4
2026-04-13,GBK,94.06486363636364,11.8,0.0,9.0,0,0,0.0,103,0,0,4
2026-04-13,Pasar Senen,54.77895000000001,11.8,0.0,9.0,0,0,0.0,103,0,0,4
2026-04-13,Gang Sempit Tambora,9.406486363636365,11.8,0.0,9.0,0,0,0.0,103,0,0,4
2026-04-14,JIS,130.31127272727272,27.3,11.8,0.0,0,0,0.0,104,0,1,4
2026-04-14,GBK,92.30381818181817,27.3,11.8,0.0,0,0,0.0,104,0,1,4
2026-04-14,Pasar Senen,53.753400000000006,27.3,11.8,0.0,0,0,0.0,104,0,1,4
2026-04-14,Gang Sempit Tambora,6.922786363636364,27.3,11.8,0.0,0,0,0.0,104,0,1,4
2026-04-15,JIS,130.0930909090909,0.0,27.3,11.8,0,0,0.0,105,0,2,4
2026-04-15,GBK,92.14927272727272,0.0,27.3,11.8,0,0,0.0,105,0,2,4
2026-04-15,Pasar Senen,53.6634,0.0,27.3,11.8,0,0,0.0,105,0,2,4
2026-04-15,Gang Sempit Tambora,9.214927272727273,0.0,27.3,11.8,0,0,0.0,105,0,2,4
2026-04-16,JIS,134.21454545454546,0.0,0.0,27.3,0,0,0.0,106,0,3,4
2026-04-16,GBK,95.06863636363637,0.0,0.0,27.3,0,0,0.0,106,0,3,4
2026-04-16,Pasar Senen,55.36350000000001,0.0,0.0,27.3,0,0,0.0,106,0,3,4
2026-04-16,Gang Sempit Tambora,9.506863636363638,0.0,0.0,27.3,0,0,0.0,106,0,3,4
2026-04-17,JIS,134.9629090909091,13.1,0.0,0.0,0,0,0.0,107,0,4,4
2026-04-17,GBK,95.59872727272729,13.1,0.0,0.0,0,0,0.0,107,0,4,4
2026-04-17,Pasar Senen,55.67220000000002,13.1,0.0,0.0,0,0,0.0,107,0,4,4
2026-04-17,Gang Sempit Tambora,9.55987272727273,13.1,0.0,0.0,0,0,0.0,107,0,4,4
2026-04-18,JIS,154.55847272727272,12.4,13.1,0.0,0,0,0.0,108,1,5,4
2026-04-18,GBK,119.90548181818181,12.4,13.1,0.0,0,0,0.0,108,1,5,4
2026-04-18,Pasar Senen,55.19945454545454,12.4,13.1,0.0,0,0,0.0,108,1,5,4
2026-04-18,Gang Sempit Tambora,10.426563636363637,12.4,13.1,0.0,0,0,0.0,108,1,5,4
2026-04-19,JIS,164.41167272727273,0.0,12.4,13.1,0,0,0.0,109,1,6,4
2026-04-19,GBK,127.54953181818179,0.0,12.4,13.1,0,0,0.0,109,1,6,4
2026-04-19,Pasar Senen,58.71845454545454,0.0,12.4,13.1,0,0,0.0,109,1,6,4
2026-04-19,Gang Sempit Tambora,11.091263636363637,0.0,12.4,13.1,0,0,0.0,109,1,6,4
2026-04-20,JIS,146.64545454545456,0.0,0.0,12.4,0,0,0.0,110,0,0,4
2026-04-20,GBK,103.87386363636364,0.0,0.0,12.4,0,0,0.0,110,0,0,4
2026-04-20,Pasar Senen,60.49125000000001,0.0,0.0,12.4,0,0,0.0,110,0,0,4
2026-04-20,Gang Sempit Tambora,10.387386363636365,0.0,0.0,12.4,0,0,0.0,110,0,0,4
2026-04-21,JIS,145.67672727272728,7.2,0.0,0.0,0,0,0.0,111,0,1,4
2026-04-21,GBK,103.18768181818182,7.2,0.0,0.0,0,0,0.0,111,0,1,4
2026-04-21,Pasar Senen,60.09165000000001,7.2,0.0,0.0,0,0,0.0,111,0,1,4
2026-04-21,Gang Sempit Tambora,10.318768181818182,7.2,0.0,0.0,0,0,0.0,111,0,1,4
2026-04-22,JIS,142.70618181818182,24.3,7.2,0.0,0,0,0.0,112,0,2,4
2026-04-22,GBK,101.08354545454546,24.3,7.2,0.0,0,0,0.0,112,0,2,4
2026-04-22,Pasar Senen,58.8663,24.3,7.2,0.0,0,0,0.0,112,0,2,4
2026-04-22,Gang Sempit Tambora,7.581265909090909,24.3,7.2,0.0,0,0,0.0,112,0,2,4
2026-04-23,JIS,148.6429090909091,0.0,24.3,7.2,0,0,0.0,113,0,3,4
2026-04-23,GBK,105.28872727272727,0.0,24.3,7.2,0,0,0.0,113,0,3,4
2026-04-23,Pasar Senen,61.31520000000001,0.0,24.3,7.2,0,0,0.0,113,0,3,4
2026-04-23,Gang Sempit Tambora,10.528872727272729,0.0,24.3,7.2,0,0,0.0,113,0,3,4
2026-04-24,JIS,143.7447272727273,0.0,0.0,24.3,0,0,0.0,114,0,4,4
2026-04-24,GBK,101.81918181818183,0.0,0.0,24.3,0,0,0.0,114,0,4,4
2026-04-24,Pasar Senen,59.29470000000001,0.0,0.0,24.3,0,0,0.0,114,0,4,4
2026-04-24,Gang Sempit Tambora,10.181918181818183,0.0,0.0,24.3,0,0,0.0,114,0,4,4
2026-04-25,JIS,161.08985454545453,23.4,0.0,0.0,0,0,0.0,115,1,5,4
2026-04-25,GBK,124.97248636363635,23.4,0.0,0.0,0,0,0.0,115,1,5,4
2026-04-25,Pasar Senen,57.532090909090904,23.4,0.0,0.0,0,0,0.0,115,1,5,4
2026-04-25,Gang Sempit Tambora,8.150379545454545,23.4,0.0,0.0,0,0,0.0,115,1,5,4
2026-04-26,JIS,151.01214545454548,0.0,23.4,0.0,0,0,0.0,116,1,6,4
2026-04-26,GBK,117.15426363636364,0.0,23.4,0.0,0,0,0.0,116,1,6,4
2026-04-26,Pasar Senen,53.93290909090909,0.0,23.4,0.0,0,0,0.0,116,1,6,4
2026-04-26,Gang Sempit Tambora,10.187327272727273,0.0,23.4,0.0,0,0,0.0,116,1,6,4
2026-04-27,JIS,128.22327272727273,0.0,0.0,23.4,0,0,0.0,117,0,0,4
2026-04-27,GBK,90.82481818181819,0.0,0.0,23.4,0,0,0.0,117,0,0,4
2026-04-27,Pasar Senen,52.892100000000006,0.0,0.0,23.4,0,0,0.0,117,0,0,4
2026-04-27,Gang Sempit Tambora,9.082481818181819,0.0,0.0,23.4,0,0,0.0,117,0,0,4
2026-04-28,JIS,137.07272727272726,37.7,0.0,0.0,0,0,0.0,118,0,1,4
2026-04-28,GBK,97.09318181818182,37.7,0.0,0.0,0,0,0.0,118,0,1,4
2026-04-28,Pasar Senen,56.54250000000001,37.7,0.0,0.0,0,0,0.0,118,0,1,4
2026-04-28,Gang Sempit Tambora,7.2819886363636375,37.7,0.0,0.0,0,0,0.0,118,0,1,4
2026-04-29,JIS,128.51345454545455,14.3,37.7,0.0,0,0,0.0,119,0,2,4
2026-04-29,GBK,91.03036363636365,14.3,37.7,0.0,0,0,0.0,119,0,2,4
2026-04-29,Pasar Senen,53.01180000000001,14.3,37.7,0.0,0,0,0.0,119,0,2,4
2026-04-29,Gang Sempit Tambora,9.103036363636365,14.3,37.7,0.0,0,0,0.0,119,0,2,4
2026-04-30,JIS,182.0629090909091,0.0,14.3,37.7,0,1,1.4,120,0,3,4
2026-04-30,GBK,130.8862272727273,0.0,14.3,37.7,0,1,1.4,120,0,3,4
2026-04-30,Pasar Senen,66.43845,0.0,14.3,37.7,0,0,0.0,120,0,3,4
2026-04-30,Gang Sempit Tambora,11.408622727272729,0.0,14.3,37.7,0,0,0.0,120,0,3,4
2026-05-01,JIS,229.3123636363636,14.5,0.0,14.3,1,1,3.0,121,0,4,5
2026-05-01,GBK,166.5545909090909,14.5,0.0,14.3,1,1,3.0,121,0,4,5
2026-05-01,Pasar Senen,76.02885,14.5,0.0,14.3,1,0,0.0,121,0,4,5
2026-05-01,Gang Sempit Tambora,13.05545909090909,14.5,0.0,14.3,1,0,0.0,121,0,4,5
2026-05-02,JIS,201.77754545454547,13.4,14.5,0.0,0,1,1.4,122,1,5,5
2026-05-02,GBK,158.75148863636363,13.4,14.5,0.0,0,1,1.4,122,1,5,5
2026-05-02,Pasar Senen,64.18840909090909,13.4,14.5,0.0,0,0,0.0,122,1,5,5
2026-05-02,Gang Sempit Tambora,12.124477272727274,13.4,14.5,0.0,0,0,0.0,122,1,5,5
2026-05-03,JIS,146.69034545454545,10.0,13.4,14.5,0,0,0.0,123,1,6,5
2026-05-03,GBK,113.80143863636363,10.0,13.4,14.5,0,0,0.0,123,1,6,5
2026-05-03,Pasar Senen,52.38940909090909,10.0,13.4,14.5,0,0,0.0,123,1,6,5
2026-05-03,Gang Sempit Tambora,9.895777272727274,10.0,13.4,14.5,0,0,0.0,123,1,6,5
2026-05-04,JIS,127.34727272727272,0.0,10.0,13.4,0,0,0.0,124,0,0,5
2026-05-04,GBK,90.20431818181818,0.0,10.0,13.4,0,0,0.0,124,0,0,5
2026-05-04,Pasar Senen,52.530750000000005,0.0,10.0,13.4,0,0,0.0,124,0,0,5
2026-05-04,Gang Sempit Tambora,9.02043181818182,0.0,10.0,13.4,0,0,0.0,124,0,0,5
2026-05-05,JIS,132.2410909090909,26.7,0.0,10.0,0,0,0.0,125,0,1,5
2026-05-05,GBK,93.67077272727272,26.7,0.0,10.0,0,0,0.0,125,0,1,5
2026-05-05,Pasar Senen,54.54945000000001,26.7,0.0,10.0,0,0,0.0,125,0,1,5
2026-05-05,Gang Sempit Tambora,7.025307954545456,26.7,0.0,10.0,0,0,0.0,125,0,1,5
2026-05-06,JIS,129.85418181818181,0.0,26.7,0.0,0,0,0.0,126,0,2,5
2026-05-06,GBK,91.98004545454545,0.0,26.7,0.0,0,0,0.0,126,0,2,5
2026-05-06,Pasar Senen,53.56485,0.0,26.7,0.0,0,0,0.0,126,0,2,5
2026-05-06,Gang Sempit Tambora,9.198004545454546,0.0,26.7,0.0,0,0,0.0,126,0,2,5
2026-05-07,JIS,130.8010909090909,0.0,0.0,26.7,0,0,0.0,127,0,3,5
2026-05-07,GBK,92.65077272727272,0.0,0.0,26.7,0,0,0.0,127,0,3,5
2026-05-07,Pasar Senen,53.955450000000006,0.0,0.0,26.7,0,0,0.0,127,0,3,5
2026-05-07,Gang Sempit Tambora,9.265077272727273,0.0,0.0,26.7,0,0,0.0,127,0,3,5
2026-05-08,JIS,142.90363636363637,30.7,0.0,0.0,0,0,0.0,128,0,4,5
2026-05-08,GBK,101.22340909090909,30.7,0.0,0.0,0,0,0.0,128,0,4,5
2026-05-08,Pasar Senen,58.94775,30.7,0.0,0.0,0,0,0.0,128,0,4,5
2026-05-08,Gang Sempit Tambora,7.591755681818183,30.7,0.0,0.0,0,0,0.0,128,0,4,5
2026-05-09,JIS,158.5629818181818,30.6,30.7,0.0,0,0,0.0,129,1,5,5
2026-05-09,GBK,123.01215454545452,30.6,30.7,0.0,0,0,0.0,129,1,5,5
2026-05-09,Pasar Senen,56.62963636363636,30.6,30.7,0.0,0,0,0.0,129,1,5,5
2026-05-09,Gang Sempit Tambora,8.022531818181818,30.6,30.7,0.0,0,0,0.0,129,1,5,5
2026-05-10,JIS,154.3374,35.5,30.6,30.7,0,0,0.0,130,1,6,5
2026-05-10,GBK,119.73397499999999,35.5,30.6,30.7,0,0,0.0,130,1,6,5
2026-05-10,Pasar Senen,55.1205,35.5,30.6,30.7,0,0,0.0,130,1,6,5
2026-05-10,Gang Sempit Tambora,7.808737499999999,35.5,30.6,30.7,0,0,0.0,130,1,6,5
2026-05-11,JIS,129.90654545454547,30.4,35.5,30.6,0,0,0.0,131,0,0,5
2026-05-11,GBK,92.01713636363637,30.4,35.5,30.6,0,0,0.0,131,0,0,5
2026-05-11,Pasar Senen,53.586450000000006,30.4,35.5,30.6,0,0,0.0,131,0,0,5
2026-05-11,Gang Sempit Tambora,6.901285227272728,30.4,35.5,30.6,0,0,0.0,131,0,0,5
2026-05-12,JIS,140.27345454545454,18.5,30.4,35.5,0,0,0.0,132,0,1,5
2026-05-12,GBK,99.36036363636363,18.5,30.4,35.5,0,0,0.0,132,0,1,5
2026-05-12,Pasar Senen,57.8628,18.5,30.4,35.5,0,0,0.0,132,0,1,5
2026-05-12,Gang Sempit Tambora,9.936036363636363,18.5,30.4,35.5,0,0,0.0,132,0,1,5
2026-05-13,JIS,129.7538181818182,27.4,18.5,30.4,0,0,0.0,133,0,2,5
2026-05-13,GBK,91.90895454545456,27.4,18.5,30.4,0,0,0.0,133,0,2,5
2026-05-13,Pasar Senen,53.52345000000001,27.4,18.5,30.4,0,0,0.0,133,0,2,5
2026-05-13,Gang Sempit Tambora,6.893171590909093,27.4,18.5,30.4,0,0,0.0,133,0,2,5
2026-05-14,JIS,129.6010909090909,23.7,27.4,18.5,1,0,0.0,134,0,3,5
2026-05-14,GBK,91.80077272727273,23.7,27.4,18.5,1,0,0.0,134,0,3,5
2026-05-14,Pasar Senen,53.46045,23.7,27.4,18.5,1,0,0.0,134,0,3,5
2026-05-14,Gang Sempit Tambora,6.885057954545454,23.7,27.4,18.5,1,0,0.0,134,0,3,5
2026-05-15,JIS,136.5032727272727,0.0,23.7,27.4,0,0,0.0,135,0,4,5
2026-05-15,GBK,96.68981818181817,0.0,23.7,27.4,0,0,0.0,135,0,4,5
2026-05-15,Pasar Senen,56.3076,0.0,23.7,27.4,0,0,0.0,135,0,4,5
2026-05-15,Gang Sempit Tambora,9.668981818181818,0.0,23.7,27.4,0,0,0.0,135,0,4,5
2026-05-16,JIS,136.33658181818186,0.0,0.0,23.7,0,0,0.0,136,1,5,5
2026-05-16,GBK,105.76905454545454,0.0,0.0,23.7,0,0,0.0,136,1,5,5
2026-05-16,Pasar Senen,48.69163636363637,0.0,0.0,23.7,0,0,0.0,136,1,5,5
2026-05-16,Gang Sempit Tambora,9.197309090909092,0.0,0.0,23.7,0,0,0.0,136,1,5,5
2026-05-17,JIS,153.36720000000003,0.0,0.0,0.0,0,0,0.0,137,1,6,5
2026-05-17,GBK,118.98129999999999,0.0,0.0,0.0,0,0,0.0,137,1,6,5
2026-05-17,Pasar Senen,54.77400000000001,0.0,0.0,0.0,0,0,0.0,137,1,6,5
2026-05-17,Gang Sempit Tambora,10.346200000000001,0.0,0.0,0.0,0,0,0.0,137,1,6,5
2026-05-18,JIS,140.60945454545455,23.7,0.0,0.0,0,0,0.0,138,0,0,5
2026-05-18,GBK,99.59836363636364,23.7,0.0,0.0,0,0,0.0,138,0,0,5
2026-05-18,Pasar Senen,58.00140000000001,23.7,0.0,0.0,0,0,0.0,138,0,0,5
2026-05-18,Gang Sempit Tambora,7.469877272727274,23.7,0.0,0.0,0,0,0.0,138,0,0,5
2026-05-19,JIS,134.49163636363636,0.0,23.7,0.0,0,0,0.0,139,0,1,5
2026-05-19,GBK,95.26490909090909,0.0,23.7,0.0,0,0,0.0,139,0,1,5
2026-05-19,Pasar Senen,55.4778,0.0,23.7,0.0,0,0,0.0,139,0,1,5
2026-05-19,Gang Sempit Tambora,9.52649090909091,0.0,23.7,0.0,0,0,0.0,139,0,1,5
