Tanggal,Location,City,Population_Jiwa,Normal_Avg_Ton,Zone_Type,Rainfall_mm,Rain_Lag_1,Is_Weekend,Hari_Dalam_Minggu,Bulan,Is_Mudik,Ada_Event,Event_Crowd_Headcount,Volume_Sampah_Ton
2024-07-02,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,0.0,0,1,7,0,0,0.0,338.96
2024-07-02,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,0.0,0,1,7,0,0,0.0,275.66
2024-07-02,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,0.0,0,1,7,0,0,0.0,255.65
2024-07-02,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,0.0,0,1,7,0,0,0.0,189.07
2024-07-02,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,0.0,0,1,7,0,0,0.0,145.31
2024-07-02,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,0.0,0,1,7,0,0,0.0,169.93
2024-07-02,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,0.0,0,1,7,0,0,0.0,285.88
2024-07-02,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,0.0,0,1,7,0,0,0.0,11.25
2024-07-02,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,0.0,0,1,7,0,0,0.0,10.7
2024-07-03,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,150.04
2024-07-03,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,222.69
2024-07-03,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,109.51
2024-07-03,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,68.57
2024-07-03,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,195.4
2024-07-03,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,150.69
2024-07-03,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,296.79
2024-07-03,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,179.51
2024-07-03,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,0.0,0,2,7,0,0,0.0,299.42
2024-07-03,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,0.0,0,2,7,0,0,0.0,298.59
2024-07-03,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,209.27
2024-07-03,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,0.0,0,2,7,0,0,0.0,358.62
2024-07-03,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,0.0,0,2,7,0,0,0.0,165.91
2024-07-03,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,201.64
2024-07-03,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,436.71
2024-07-03,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,261.14
2024-07-03,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,280.89
2024-07-03,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,246.36
2024-07-03,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,213.38
2024-07-03,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,196.11
2024-07-03,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,138.97
2024-07-03,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,88.85
2024-07-03,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,0.0,0,2,7,0,0,0.0,227.49
2024-07-03,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,0.0,0.0,0,2,7,0,0,0.0,258.04
2024-07-03,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,0.0,0.0,0,2,7,0,0,0.0,238.64
2024-07-03,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,266.47
2024-07-03,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,135.76
2024-07-03,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,0.0,0.0,0,2,7,0,0,0.0,159.89
2024-07-03,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,285.75
2024-07-03,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,0.0,0.0,0,2,7,0,0,0.0,184.38
2024-07-03,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,217.44
2024-07-03,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,177.07
2024-07-03,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,0.0,0.0,0,2,7,0,0,0.0,458.64
2024-07-03,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,0.0,0.0,0,2,7,0,0,0.0,165.54
2024-07-03,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,227.36
2024-07-03,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,353.97
2024-07-03,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,332.38
2024-07-03,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,0.0,0,2,7,0,0,0.0,278.56
2024-07-03,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,0.0,0,2,7,0,0,0.0,190.93
2024-07-03,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,132.34
2024-07-03,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,0.0,0,2,7,0,0,0.0,208.87
2024-07-03,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,0.0,0,2,7,0,0,0.0,269.43
2024-07-03,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,0.0,0,2,7,0,0,0.0,13.6
2024-07-03,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,0.0,0,2,7,0,0,0.0,12.41
2024-07-04,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,148.37
2024-07-04,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,197.16
2024-07-04,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,103.14
2024-07-04,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,77.62
2024-07-04,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,220.17
2024-07-04,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,141.86
2024-07-04,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,322.76
2024-07-04,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,198.16
2024-07-04,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,0.0,0,3,7,0,0,0.0,317.48
2024-07-04,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,0.0,0,3,7,0,0,0.0,314.61
2024-07-04,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,202.96
2024-07-04,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,0.0,0,3,7,0,0,0.0,356.16
2024-07-04,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,0.0,0,3,7,0,0,0.0,159.57
2024-07-04,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,210.79
2024-07-04,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,388.33
2024-07-04,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,233.78
2024-07-04,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,302.18
2024-07-04,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,264.62
2024-07-04,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,223.39
2024-07-04,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,192.52
2024-07-04,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,133.84
2024-07-04,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,82.15
2024-07-04,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,0.0,0,3,7,0,0,0.0,200.8
2024-07-04,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,0.0,0.0,0,3,7,0,0,0.0,264.2
2024-07-04,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,0.0,0.0,0,3,7,0,0,0.0,220.52
2024-07-04,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,229.33
2024-07-04,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,143.95
2024-07-04,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,0.0,0.0,0,3,7,0,0,0.0,138.11
2024-07-04,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,252.58
2024-07-04,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,0.0,0.0,0,3,7,0,0,0.0,196.35
2024-07-04,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,221.33
2024-07-04,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,210.49
2024-07-04,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,0.0,0.0,0,3,7,0,0,0.0,398.34
2024-07-04,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,0.0,0.0,0,3,7,0,0,0.0,153.19
2024-07-04,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,211.19
2024-07-04,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,333.05
2024-07-04,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,284.56
2024-07-04,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,0.0,0,3,7,0,0,0.0,284.35
2024-07-04,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,0.0,0,3,7,0,0,0.0,187.3
2024-07-04,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,152.85
2024-07-04,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,0.0,0,3,7,0,0,0.0,177.29
2024-07-04,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,0.0,0,3,7,0,0,0.0,265.99
2024-07-04,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,0.0,0,3,7,0,0,0.0,12.59
2024-07-04,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,0.0,0,3,7,0,0,0.0,9.83
2024-07-05,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,143.13
2024-07-05,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,229.2
2024-07-05,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,101.98
2024-07-05,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,74.8
2024-07-05,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,221.91
2024-07-05,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,117.05
2024-07-05,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,277.84
2024-07-05,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,181.53
2024-07-05,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,0.0,0,4,7,0,0,0.0,368.55
2024-07-05,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,0.0,0,4,7,0,0,0.0,320.29
2024-07-05,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,215.78
2024-07-05,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,0.0,0,4,7,0,0,0.0,343.94
2024-07-05,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,0.0,0,4,7,0,0,0.0,150.35
2024-07-05,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,236.07
2024-07-05,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,378.16
2024-07-05,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,270.63
2024-07-05,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,305.86
2024-07-05,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,250.21
2024-07-05,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,225.37
2024-07-05,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,195.39
2024-07-05,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,111.42
2024-07-05,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,98.44
2024-07-05,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,0.0,0,4,7,0,0,0.0,215.89
2024-07-05,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,0.0,0.0,0,4,7,0,0,0.0,243.83
2024-07-05,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,0.0,0.0,0,4,7,0,0,0.0,237.83
2024-07-05,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,261.18
2024-07-05,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,142.23
2024-07-05,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,0.0,0.0,0,4,7,0,0,0.0,156.0
2024-07-05,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,265.39
2024-07-05,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,0.0,0.0,0,4,7,0,0,0.0,168.51
2024-07-05,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,251.99
2024-07-05,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,188.01
2024-07-05,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,0.0,0.0,0,4,7,0,0,0.0,436.36
2024-07-05,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,0.0,0.0,0,4,7,0,0,0.0,145.05
2024-07-05,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,225.69
2024-07-05,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,346.37
2024-07-05,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,283.69
2024-07-05,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,0.0,0,4,7,0,0,0.0,288.17
2024-07-05,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,0.0,0,4,7,0,0,0.0,178.88
2024-07-05,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,137.46
2024-07-05,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,0.0,0,4,7,0,0,0.0,160.04
2024-07-05,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,0.0,0,4,7,0,0,0.0,249.41
2024-07-05,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,0.0,0,4,7,0,0,0.0,12.95
2024-07-05,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,0.0,0,4,7,0,0,0.0,10.78
2024-07-06,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,98.6
2024-07-06,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,198.83
2024-07-06,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,100.71
2024-07-06,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,78.93
2024-07-06,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,200.12
2024-07-06,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,128.13
2024-07-06,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,242.78
2024-07-06,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,148.56
2024-07-06,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,0.0,1,5,7,0,0,0.0,317.1
2024-07-06,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,0.0,1,5,7,0,0,0.0,309.3
2024-07-06,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,223.59
2024-07-06,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,0.0,1,5,7,0,0,0.0,298.43
2024-07-06,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,0.0,1,5,7,0,0,0.0,180.17
2024-07-06,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,186.65
2024-07-06,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,372.8
2024-07-06,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,231.42
2024-07-06,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,327.84
2024-07-06,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,243.63
2024-07-06,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,188.68
2024-07-06,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,200.86
2024-07-06,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,104.47
2024-07-06,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,85.56
2024-07-06,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,0.0,1,5,7,0,0,0.0,212.27
2024-07-06,Jagakarsa,Jakarta Selatan,390000,248.6,Permukiman Menengah,0.0,0.0,1,5,7,0,0,0.0,283.21
2024-07-06,Kebayoran Baru,Jakarta Selatan,145000,237.3,Pariwisata & Olahraga,0.0,0.0,1,5,7,0,0,0.0,260.43
2024-07-06,Kebayoran Lama,Jakarta Selatan,310000,259.9,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,225.73
2024-07-06,Mampang Prapatan,Jakarta Selatan,150000,135.6,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,124.2
2024-07-06,Pancoran,Jakarta Selatan,170000,146.9,Permukiman Menengah,0.0,0.0,1,5,7,0,0,0.0,150.02
2024-07-06,Pasar Minggu,Jakarta Selatan,315000,271.2,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,258.0
2024-07-06,Pesanggrahan,Jakarta Selatan,250000,180.8,Permukiman Menengah,0.0,0.0,1,5,7,0,0,0.0,194.2
2024-07-06,Setiabudi,Jakarta Selatan,110000,214.7,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,188.83
2024-07-06,Tebet,Jakarta Selatan,220000,192.1,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,163.31
2024-07-06,Cakung,Jakarta Timur,559000,395.5,Industri & Pergudangan,0.0,0.0,1,5,7,0,0,0.0,391.07
2024-07-06,Cipayung,Jakarta Timur,290000,158.2,Permukiman Menengah,0.0,0.0,1,5,7,0,0,0.0,174.27
2024-07-06,Ciracas,Jakarta Timur,310000,214.7,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,235.29
2024-07-06,Duren Sawit,Jakarta Timur,420000,339.0,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,380.02
2024-07-06,Jatinegara,Jakarta Timur,315000,271.2,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,247.36
2024-07-06,Kramat Jati,Jakarta Timur,300000,248.6,Pusat Komersial,0.0,0.0,1,5,7,0,0,0.0,260.57
2024-07-06,Makasar,Jakarta Timur,210000,180.8,Permukiman Menengah,0.0,0.0,1,5,7,0,0,0.0,197.08
2024-07-06,Matraman,Jakarta Timur,175000,146.9,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,154.13
2024-07-06,Pasar Rebo,Jakarta Timur,220000,169.5,Permukiman Padat,0.0,0.0,1,5,7,0,0,0.0,183.56
2024-07-06,Pulo Gadung,Jakarta Timur,300000,248.6,Industri & Pergudangan,0.0,0.0,1,5,7,0,0,0.0,227.95
2024-07-06,Kepulauan Seribu Utara,Kepulauan Seribu,16000,12.4,Kepulauan,0.0,0.0,1,5,7,0,0,0.0,12.55
2024-07-06,Kepulauan Seribu Selatan,Kepulauan Seribu,13000,10.2,Kepulauan,0.0,0.0,1,5,7,0,0,0.0,11.79
2024-07-07,Menteng,Jakarta Pusat,88000,135.5,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,109.77
2024-07-07,Senen,Jakarta Pusat,128000,203.4,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,165.42
2024-07-07,Cempaka Putih,Jakarta Pusat,96000,101.7,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,108.29
2024-07-07,Johar Baru,Jakarta Pusat,130000,79.1,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,78.63
2024-07-07,Kemayoran,Jakarta Pusat,255000,203.4,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,167.1
2024-07-07,Sawah Besar,Jakarta Pusat,126000,124.3,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,103.45
2024-07-07,Tanah Abang,Jakarta Pusat,175000,282.4,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,238.44
2024-07-07,Gambir,Jakarta Pusat,97000,169.5,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,156.38
2024-07-07,Penjaringan,Jakarta Utara,312000,316.4,Pesisir & Pelabuhan,0.0,0.0,1,6,7,0,0,0.0,331.46
2024-07-07,Tanjung Priok,Jakarta Utara,415000,293.8,Pesisir & Pelabuhan,0.0,0.0,1,6,7,0,0,0.0,334.64
2024-07-07,Koja,Jakarta Utara,330000,214.7,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,195.75
2024-07-07,Cilincing,Jakarta Utara,430000,327.7,Industri & Pergudangan,0.0,0.0,1,6,7,0,0,0.0,263.74
2024-07-07,Pademangan,Jakarta Utara,168000,158.2,Pariwisata & Olahraga,0.0,0.0,1,6,7,0,0,0.0,177.68
2024-07-07,Kelapa Gading,Jakarta Utara,143000,214.7,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,202.24
2024-07-07,Cengkareng,Jakarta Barat,592000,384.2,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,392.64
2024-07-07,Grogol Petamburan,Jakarta Barat,240000,248.6,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,217.97
2024-07-07,Kalideres,Jakarta Barat,460000,293.8,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,289.27
2024-07-07,Kebon Jeruk,Jakarta Barat,380000,237.3,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,230.05
2024-07-07,Kembangan,Jakarta Barat,310000,203.4,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,199.64
2024-07-07,Palmerah,Jakarta Barat,205000,180.8,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,206.51
2024-07-07,Taman Sari,Jakarta Barat,125000,113.0,Pusat Komersial,0.0,0.0,1,6,7,0,0,0.0,90.04
2024-07-07,Tambora,Jakarta Barat,270000,90.4,Permukiman Padat,0.0,0.0,1,6,7,0,0,0.0,102.89
2024-07-07,Cilandak,Jakarta Selatan,215000,203.4,Permukiman Menengah,0.0,0.0,1,6,7,0,0,0.0,227.37
